mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
92	91	1445/4	1461/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1434							
92	91	723/2	731/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1435							
92	91	1447/4	1463/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1436							
92	91	362	366	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1437							
92	91	1449/4	1465/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1438							
92	91	725/2	733/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1439							
92	91	1451/4	1467/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1440							
92	91	363	367	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1441							
92	91	1453/4	1469/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1442							
92	91	727/2	735/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1443							
92	91	1455/4	1471/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1444							
93	92	364	368	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1445							
93	92	1457/4	1473/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1446							
93	92	729/2	737/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1447							
93	92	1459/4	1475/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1448							
93	92	365	369	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1449							
93	92	1461/4	1477/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1450							
93	92	731/2	739/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1451							
93	92	1463/4	1479/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1452							
93	92	366	370	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1453							
93	92	1465/4	1481/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1454							
93	92	733/2	741/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1455							
93	92	1467/4	1483/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1456							
93	92	367	371	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1457							
93	92	1469/4	1485/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1458							
93	92	735/2	743/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1459							
93	92	1471/4	1487/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1460							
94	93	1473/4	1489/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1461							
94	93	737/2	745/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1462							
94	93	1475/4	1491/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1463							
94	93	369	373	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1464							
94	93	1477/4	1493/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1465							
94	93	739/2	747/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1466							
94	93	1479/4	1495/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1467							
94	93	370	374	0.0		1/2	1/2	Chord	4/4	1	1	0	acciaccatura	1/8	1	1468							
94	93	370	374	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1469							
94	93	741/2	749/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1470							
94	93	368	372	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1471							
94	93	737/2	745/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1472							
94	93	369	373	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1473							
94	93	739/2	747/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1474							
94	93	370	374	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1475							
94	93	741/2	749/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1476							
94	93	1483/4	1499/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1477							
94	93	371	375	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1478							
95	94	372	376	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1479	articStaccatissimoAbove						
95	94	747/2	755/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1480							
95	94	374	378	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1481							
95	94	375	379	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1482							
95	94	372	376	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1483							
95	94	745/2	753/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1484							
95	94	1491/4	1507/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1485							
95	94	373	377	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1486							
95	94	747/2	755/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1487							
95	94	749/2	757/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1488							
95	94	751/2	759/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1489							
96	95	376	380	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1490							17
96	95	377	381	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1491	ornamentShortTrill						
96	95	378	382	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1492							
96	95	753/2	761/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1493							18
96	95	377	381	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1494							18
96	95	755/2	763/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1495							
96	95	378	382	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1496							
96	95	757/2	765/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1497							
97	96	380	384	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1498	articStaccatissimoBelow						
97	96	763/2	771/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1499							
97	96	382	386	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	1500							
97	96	767/2	775/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1501							
97	96	380	384	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1502							
97	96	761/2	769/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1503							
97	96	1523/4	1539/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1504							
97	96	381	385	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1505							
97	96	763/2	771/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1506							
97	96	765/2	773/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1507							
97	96	383	387	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1508							
97	96	767/2	775/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1509							
98	97	384	388	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1510							19
98	97	385	389	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1511	ornamentShortTrill						
98	97	386	390	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1512							
98	97	1545/4	1561/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1513							
98	97	773/2	781/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1514							
98	97	1547/4	1563/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1515							
98	97	387	391	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1516							
98	97	1549/4	1565/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1517							
98	97	775/2	783/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1518							
98	97	1551/4	1567/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1519							
98	97	769/2	777/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1520							20
98	97	385	389	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1521							20
98	97	771/2	779/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1522							
98	97	386	390	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1523	articStaccatissimoBelow						
98	97	387	391	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1524	articStaccatissimoAbove						
99	98	388	392	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1525							
99	98	1553/4	1569/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1526							
99	98	777/2	785/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1527							
99	98	1555/4	1571/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1528							
99	98	389	393	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1529							
99	98	1557/4	1573/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1530							
99	98	779/2	787/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1531							
99	98	1559/4	1575/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1532							
99	98	390	394	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1533							
99	98	1561/4	1577/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1534							
99	98	781/2	789/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1535							
99	98	1563/4	1579/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1536							
99	98	391	395	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1537							
99	98	1565/4	1581/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1538							
99	98	783/2	791/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1539							
99	98	1567/4	1583/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1540							
99	98	388	392	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1541	articStaccatissimoAbove						
99	98	390	394	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1542	articStaccatissimoAbove						
100	99	392	396	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1543							
100	99	1569/4	1585/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1544							
100	99	785/2	793/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1545							
100	99	1571/4	1587/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1546							
100	99	393	397	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1547							
100	99	1573/4	1589/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1548							
100	99	787/2	795/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1549							
100	99	1575/4	1591/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1550							
100	99	394	398	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1551							
100	99	1577/4	1593/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1552							
100	99	789/2	797/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1553							
100	99	1579/4	1595/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1554							
100	99	395	399	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1555							
100	99	1581/4	1597/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1556							
100	99	791/2	799/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1557							
100	99	1583/4	1599/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1558							
100	99	392	396	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1559	articStaccatissimoAbove						
101	100	396	400	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1560							
101	100	1585/4	1601/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1561							
101	100	793/2	801/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1562							
101	100	1587/4	1603/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1563							
101	100	397	401	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1564							
101	100	1589/4	1605/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1565							
101	100	795/2	803/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1566							
101	100	1591/4	1607/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1567							
101	100	398	402	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1568							
101	100	1593/4	1609/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1569							
101	100	797/2	805/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1570							
101	100	1595/4	1611/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1571							
101	100	399	403	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1572							
101	100	1597/4	1613/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1573							
101	100	799/2	807/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1574							
101	100	1599/4	1615/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1575							
101	100	396	400	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1576	articStaccatissimoAbove						
101	100	398	402	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1577	articStaccatissimoAbove						
101	100	399	403	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1578	articStaccatissimoAbove						
102	101	400	404	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1579							
102	101	1601/4	1617/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1580							
102	101	801/2	809/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1581							
102	101	1603/4	1619/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1582							
102	101	401	405	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1583							
102	101	1605/4	1621/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1584							
102	101	803/2	811/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1585							
102	101	1607/4	1623/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1586							
102	101	402	406	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1587							
102	101	1609/4	1625/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1588							
102	101	805/2	813/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1589							
102	101	1611/4	1627/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1590							
102	101	403	407	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1591							
102	101	1613/4	1629/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1592							
102	101	807/2	815/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1593							
102	101	1615/4	1631/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1594							
102	101	400	404	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1595	articStaccatissimoAbove						
103	102	1617/4	1633/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1596							
103	102	809/2	817/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1597							
103	102	1619/4	1635/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1598							
103	102	405	409	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1599							
103	102	1621/4	1637/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1600							
103	102	811/2	819/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1601							
103	102	1623/4	1639/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1602							
103	102	1625/4	1641/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1603							
103	102	813/2	821/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1604							
103	102	1627/4	1643/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1605							
103	102	407	411	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1606							
103	102	1629/4	1645/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1607							
103	102	815/2	823/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1608							
103	102	1631/4	1647/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1609							
103	102	404	408	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1610	articStaccatissimoBelow						
103	102	406	410	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1611	articStaccatissimoBelow						
104	103	1633/4	1649/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1612							
104	103	817/2	825/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1613							
104	103	1635/4	1651/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1614							
104	103	409	413	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1615							
104	103	1637/4	1653/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1616							
104	103	819/2	827/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1617							
104	103	1639/4	1655/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1618							
104	103	1641/4	1657/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1619							
104	103	821/2	829/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1620							
104	103	1643/4	1659/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1621							
104	103	411	415	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1622							
104	103	1645/4	1661/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1623							
104	103	823/2	831/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1624							
104	103	1647/4	1663/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1625							
104	103	408	412	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1626							
104	103	410	414	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1627							
105	104	1649/4	1665/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1628							
105	104	825/2	833/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1629							
105	104	1651/4	1667/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1630							
105	104	413	417	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1631							
105	104	1653/4	1669/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1632							
105	104	827/2	835/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1633							
105	104	1655/4	1671/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1634							
105	104	414	418	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1635							
105	104	1657/4	1673/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1636							
105	104	829/2	837/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1637							
105	104	1659/4	1675/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1638							
105	104	415	419	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1639							
105	104	1661/4	1677/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1640							
105	104	831/2	839/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1641							
105	104	1663/4	1679/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1642							
105	104	412	416	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1643	articStaccatissimoBelow						
105	104	414	418	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1644	articStaccatissimoBelow						
106	105	416	420	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1645							
106	105	1665/4	1681/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1646							
106	105	833/2	841/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1647							
106	105	1667/4	1683/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1648							
106	105	417	421	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1649							
106	105	1669/4	1685/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1650							
106	105	835/2	843/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1651							
106	105	1671/4	1687/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1652							
106	105	418	422	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1653							
106	105	1673/4	1689/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1654							
106	105	837/2	845/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1655							
106	105	1675/4	1691/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1656							
106	105	419	423	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1657							
106	105	1677/4	1693/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1658							
106	105	839/2	847/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1659							
106	105	1679/4	1695/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1660							
106	105	416	420	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1661							
106	105	1665/4	1681/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1662							
106	105	833/2	841/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1663							
106	105	1667/4	1683/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1664							
106	105	417	421	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1665							
106	105	1669/4	1685/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1666							
106	105	835/2	843/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1667							
106	105	1671/4	1687/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1668							
106	105	418	422	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1669	articStaccatissimoAbove						
107	106	420	424	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1670							
107	106	422	426	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1671							
107	106	423	427	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1672							
107	106	420	424	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1673							
107	106	841/2	849/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1674							
107	106	1683/4	1699/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1675							
107	106	421	425	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1676							
107	106	843/2	851/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1677							
107	106	845/2	853/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1678							
107	106	847/2	855/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1679							
108	107	426	430	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1680							
108	107	427	431	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1681							
108	107	424	428	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1682							
108	107	849/2	857/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1683							
108	107	1699/4	1715/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1684							
108	107	425	429	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1685							
108	107	851/2	859/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1686							
108	107	853/2	861/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1687							
108	107	855/2	863/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1688							
109	108	430	434	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1689							21
109	108	431	435	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1690							
109	108	428	432	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1691							
109	108	857/2	865/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1692							
109	108	1715/4	1731/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1693							
109	108	429	433	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1694							
109	108	859/2	867/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1695							
109	108	861/2	869/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1696							
109	108	863/2	871/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1697							
110	109	434	438	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1698							22
110	109	435	439	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1699							
110	109	432	436	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1700							
110	109	865/2	873/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1701							
110	109	1731/4	1747/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1702							
110	109	433	437	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1703							
110	109	867/2	875/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1704							
110	109	869/2	877/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1705							
110	109	871/2	879/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1706							
111	110	436	440	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1707							
111	110	1745/4	1761/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1708							
111	110	873/2	881/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1709							
111	110	1747/4	1763/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1710							
111	110	437	441	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1711							
111	110	1749/4	1765/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1712							
