mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
66	63	577/2	577/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	899						
66	63	289	289	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	900						
66	63	579/2	579/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	901						
66	63	286	286	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	902						
66	63	289	289	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	903						
66	63	573/2	573/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8	1/8	1	904						
66	63	287	287	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	905						
66	63	575/2	575/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	906						
66	63	288	288	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	907						
67	64	290	290	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	908						
67	64	581/2	581/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	909						
67	64	291	291	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	910						
67	64	583/2	583/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	911						
67	64	292	292	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	912						
67	64	290	290	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	913						
67	64	292	292	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	914						
67	64	585/2	585/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	915						
67	64	293	293	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	916						
67	64	587/2	587/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	917						
67	64	290	290	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	918						
67	64	581/2	581/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	919						
67	64	291	291	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	920						
67	64	583/2	583/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	921						
67	64	292	292	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	922						
67	64	585/2	585/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	923						
67	64	293	293	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	924						
67	64	587/2	587/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	925						
67	64	291	291	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	926						
67	64	292	292	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	927						
68	65	294	294	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	928						
68	65	589/2	589/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	929						
68	65	295	295	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	930						
68	65	591/2	591/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	931						
68	65	296	296	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	932						
68	65	294	294	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	933						
68	65	296	296	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	934						
68	65	593/2	593/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	935						
68	65	297	297	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	936						
68	65	595/2	595/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	937						
68	65	294	294	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	938						
68	65	589/2	589/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	939						
68	65	295	295	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	940						
68	65	591/2	591/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	941						
68	65	296	296	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	942						
68	65	593/2	593/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	943						
68	65	297	297	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	944						
69	66	298	298	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	945						
69	66	597/2	597/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	946						
69	66	299	299	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	947						
69	66	300	300	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	948						
69	66	601/2	601/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	949						
69	66	301	301	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	950						
69	66	603/2	603/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	951						
69	66	298	298	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	952						
69	66	597/2	597/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	953						
69	66	299	299	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	954						
69	66	599/2	599/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	955						
69	66	300	300	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	956						
69	66	601/2	601/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	957						
69	66	301	301	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	958						
70	67	302	302	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	959						
70	67	605/2	605/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	960						
70	67	303	303	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	961						
70	67	304	304	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	962						
70	67	609/2	609/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	963						
70	67	305	305	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	964						
70	67	611/2	611/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	965						
70	67	302	302	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	966						
70	67	605/2	605/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	967						
70	67	303	303	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	968						
70	67	607/2	607/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	969						
70	67	304	304	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	970						
70	67	609/2	609/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	971						
70	67	305	305	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	972						
71	68	306	306	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	973						
71	68	613/2	613/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	974						
71	68	307	307	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	975						
71	68	308	308	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	976						
71	68	617/2	617/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	977						
71	68	309	309	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	978						
71	68	619/2	619/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	979						
71	68	306	306	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	980						
71	68	613/2	613/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	981						
71	68	307	307	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	982						
71	68	615/2	615/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	983						
71	68	308	308	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	984						
71	68	617/2	617/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	985						
71	68	309	309	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	986						
72	69	621/2	621/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	987						
72	69	311	311	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	988						
72	69	623/2	623/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	989						
72	69	312	312	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	990						
72	69	625/2	625/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	991						
72	69	313	313	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	992						
72	69	627/2	627/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	993						
72	69	310	310	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	994						
72	69	621/2	621/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	995						
72	69	311	311	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	996						
72	69	623/2	623/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	997						
72	69	312	312	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	998						
72	69	625/2	625/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	999						
72	69	313	313	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1000						
72	69	627/2	627/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1001						
72	69	310	310	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1002						
72	69	311	311	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	1003						
72	69	313	313	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1004						
72	69	311	311	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	1005						
72	69	312	312	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	1006						
72	69	313	313	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	1007						
73	70	314	314	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1008						
73	70	629/2	629/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1009						
73	70	315	315	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1010						
73	70	631/2	631/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1011						
73	70	316	316	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1012						
73	70	633/2	633/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1013						
73	70	317	317	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1014						
73	70	635/2	635/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1015						
73	70	314	314	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1016						
73	70	629/2	629/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1017						
73	70	315	315	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	1018						
73	70	631/2	631/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1019						
73	70	316	316	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1020						
73	70	633/2	633/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1021						
73	70	317	317	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1022						
73	70	635/2	635/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1023						
73	70	314	314	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1024						
73	70	315	315	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	1025						
73	70	317	317	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1026						
73	70	314	314	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	1027						
73	70	315	315	2.0	1/4	1/4	Chord	2/2	2	2	1/2	1/2	1	1028						
73	70	317	317	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	1029						
74	71	318	318	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1030						
74	71	637/2	637/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1031						
74	71	319	319	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1032						
74	71	639/2	639/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1033						
74	71	320	320	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1034						
74	71	641/2	641/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1035						
74	71	321	321	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1036						
74	71	643/2	643/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1037						
74	71	318	318	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1038						
74	71	637/2	637/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1039						
74	71	319	319	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	1040						
74	71	639/2	639/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1041						
74	71	320	320	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1042						
74	71	641/2	641/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1043						
74	71	321	321	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1044						
74	71	643/2	643/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1045						
74	71	318	318	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1046						
74	71	319	319	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1047						
74	71	320	320	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1048						
74	71	318	318	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	1049						
74	71	319	319	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	1050						
74	71	320	320	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	1051						
74	71	321	321	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	1052						
75	72	322	322	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1053						
75	72	645/2	645/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1054						
75	72	323	323	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1055						
75	72	647/2	647/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1056						
75	72	324	324	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1057						
75	72	649/2	649/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1058						
75	72	325	325	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1059						
75	72	651/2	651/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1060						
75	72	322	322	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1061						
75	72	645/2	645/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1062						
75	72	323	323	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	1063						
75	72	647/2	647/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1064						
75	72	324	324	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1065						
75	72	649/2	649/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1066						
75	72	325	325	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1067						
75	72	651/2	651/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1068						
75	72	649/2	649/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1069						
75	72	325	325	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1070						
75	72	651/2	651/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1071						
75	72	322	322	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	1072						
76	73	326	326	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1073						
76	73	655/2	655/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1074						
76	73	328	328	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1075						
76	73	657/2	657/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1076						
76	73	329	329	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1077						
76	73	659/2	659/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1078						
76	73	326	326	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	1079						
76	73	655/2	655/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1080						
76	73	328	328	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1081						
76	73	657/2	657/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1082						
76	73	329	329	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1083						
76	73	659/2	659/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1084						
76	73	326	326	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1085						
76	73	327	327	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1086						
76	73	657/2	657/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1087						
76	73	329	329	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1088						
76	73	659/2	659/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1089						
77	74	330	330	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1090						
77	74	661/2	661/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1091						
77	74	331	331	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1092						
77	74	663/2	663/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1093						
77	74	332	332	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	1094						
77	74	667/2	667/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1095						
77	74	330	330	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	1096						
77	74	332	332	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1097						
77	74	665/2	665/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1098						
77	74	333	333	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1099						
77	74	667/2	667/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1100						
77	74	330	330	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1101						
77	74	661/2	661/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1102						
77	74	331	331	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1103						
77	74	332	332	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	1104						
78	75	334	334	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1105						
78	75	335	335	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1106						
78	75	336	336	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	1107						
78	75	675/2	675/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1108						
78	75	334	334	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1109						
78	75	669/2	669/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1110						
78	75	335	335	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	1111						
78	75	671/2	671/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1112						
78	75	336	336	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1113						
78	75	673/2	673/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1114						
78	75	337	337	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	1115						
78	75	334	334	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1116						
78	75	335	335	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1117						
78	75	336	336	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1118						
78	75	337	337	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1119						
79	76	338	338	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	1120						
79	76	679/2	679/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1121						
79	76	340	340	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	1122						
79	76	683/2	683/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1123						
79	76	677/2	677/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1124						
79	76	339	339	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	1125						
79	76	340	340	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1126						
79	76	681/2	681/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1127						
79	76	341	341	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	1128						
79	76	338	338	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1129						
79	76	339	339	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1130						
79	76	340	340	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1131						
79	76	341	341	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1132						
80	77	342	342	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	1133						
80	77	687/2	687/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1134						
80	77	344	344	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	1135						
80	77	691/2	691/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1136						
80	77	342	342	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1137						
80	77	685/2	685/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1138						
80	77	343	343	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	1139						
80	77	344	344	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1140						
80	77	689/2	689/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1141						
80	77	345	345	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	1142						
80	77	342	342	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1143						
80	77	343	343	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	1144						
80	77	345	345	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1145						
81	78	346	346	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1146						
81	78	348	348	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1147						
81	78	697/2	697/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1148						
81	78	349	349	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1149						
81	78	346	346	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1150						
81	78	693/2	693/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1151						
81	78	347	347	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	1152						
81	78	695/2	695/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1153						
81	78	348	348	1.5	1/2	1/2	Chord	2/2	1	2	3/8	1/4	3/2	1154						
81	78	699/2	699/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1155						
81	78	346	346	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1156						
81	78	347	347	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1157						
81	78	348	348	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1158						
81	78	349	349	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1159						
82	79	350	350	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1160						
82	79	352	352	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	1161						
82	79	705/2	705/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1162						
82	79	353	353	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1163						
82	79	350	350	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	1164						
82	79	701/2	701/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	1165						
82	79	351	351	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	1166						
82	79	703/2	703/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	1167						
82	79	352	352	1.5	1/2	1/2	Chord	2/2	1	2	3/8	1/4	3/2	1168						
82	79	707/2	707/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	1169						
82	79	350	350	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1170						
82	79	351	351	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1171						
82	79	352	352	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1172						
82	79	353	353	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1173						
83	80	354	354	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1174						
83	80	709/2	709/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1175						
83	80	355	355	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1176						
83	80	711/2	711/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1177						
83	80	356	356	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	1178						
83	80	715/2	715/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1179						
83	80	354	354	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	1180						
83	80	356	356	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1181						
83	80	713/2	713/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1182						
83	80	357	357	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	1183						
83	80	354	354	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1184						
83	80	355	355	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1185						
83	80	356	356	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1186						
83	80	357	357	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1187						
84	81	358	358	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1188						
84	81	717/2	717/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1189						
84	81	359	359	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	1190						
84	81	719/2	719/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	1191						
84	81	361	361	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1192						
84	81	358	358	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	1193						
84	81	360	360	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	1194						
84	81	721/2	721/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	1195						
84	81	361	361	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	1196						
