mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
81	81	241	241	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	873								
81	81	483/2	483/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	874								
81	81	242	242	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	875								
81	81	485/2	485/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	876								
81	81	240	240	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	877								
81	81	481/2	481/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	878								
81	81	241	241	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	879								
81	81	483/2	483/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	880								
81	81	242	242	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	881								
81	81	485/2	485/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	882								
82	82	243	243	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	883								
82	82	973/4	973/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	884								
82	82	487/2	487/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	885								
82	82	975/4	975/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	886								
82	82	244	244	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	887								
82	82	489/2	489/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	888								
82	82	245	245	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	889								
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	890								
82	82	243	243	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	891								
82	82	489/2	489/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	892								
82	82	245	245	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	893								
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	894								
83	83	246	246	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	895								
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	896								
83	83	247	247	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	897								
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	898								
83	83	248	248	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	899								
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	900								
83	83	246	246	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	901								
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	902								
83	83	247	247	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	903								
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	904								
83	83	248	248	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	905								
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	906								
84	84	249	249	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	907								
84	84	997/4	997/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	908								
84	84	499/2	499/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	909								
84	84	999/4	999/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	910								
84	84	250	250	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	911								
84	84	501/2	501/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	912								
84	84	251	251	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	913								
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	914								
84	84	249	249	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	915								
84	84	501/2	501/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	916								
84	84	251	251	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	917								
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	918								
85	85	252	252	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	919								
85	85	1009/4	1009/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	920								
85	85	505/2	505/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	921								
85	85	1011/4	1011/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	922								
85	85	253	253	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	923								
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	924								
85	85	254	254	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	925								
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	926								
85	85	252	252	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	927								
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	928								
85	85	254	254	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	929								
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	930								
86	86	255	255	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	931								
86	86	1021/4	1021/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	932								
86	86	511/2	511/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	933								
86	86	1023/4	1023/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	934								
86	86	256	256	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	935								
86	86	1025/4	1025/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	936								
86	86	513/2	513/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	937								
86	86	1027/4	1027/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	938								
86	86	257	257	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	939								
86	86	1029/4	1029/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	940								
86	86	515/2	515/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	941								
86	86	1031/4	1031/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	942								
86	86	255	255	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	943								
87	87	258	258	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	944								
87	87	1033/4	1033/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	945								
87	87	517/2	517/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	946								
87	87	1035/4	1035/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	947								
87	87	259	259	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	948								
87	87	1037/4	1037/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	949								
87	87	519/2	519/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	950								
87	87	1039/4	1039/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	951								
87	87	260	260	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	952								
87	87	1041/4	1041/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	953								
87	87	521/2	521/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	954								
87	87	1043/4	1043/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	955								
87	87	258	258	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	956								
87	87	259	259	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	957								
87	87	521/2	521/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	958								
88	88	261	261	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	959								
88	88	1045/4	1045/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	960								
88	88	523/2	523/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	961								
88	88	1047/4	1047/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	962								
88	88	262	262	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	963								
88	88	1049/4	1049/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	964								
88	88	525/2	525/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	965								
88	88	1051/4	1051/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	966								
88	88	263	263	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	967								
88	88	1053/4	1053/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	968								
88	88	527/2	527/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	969								
88	88	1055/4	1055/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	970								
88	88	261	261	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	971								
88	88	525/2	525/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	972								
88	88	263	263	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	973								
88	88	527/2	527/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	974								
89	89	264	264	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	975								
89	89	1057/4	1057/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	976								
89	89	529/2	529/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	977								
89	89	1059/4	1059/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	978								
89	89	265	265	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	979								11
89	89	266	266	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	980		ornamentTurn						
89	89	264	264	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	981								
89	89	529/2	529/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	982								
89	89	265	265	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	983								
89	89	266	266	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	984								
90	90	267	267	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	985		articStaccatissimoBelow						
90	90	267	267	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	986								
90	90	535/2	535/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	987								
90	90	268	268	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	988								
90	90	537/2	537/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	989								
90	90	269	269	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	990								
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	991								
91	91	270	270	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	992		articStaccatissimoAbove						
91	91	271	271	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	993		articStaccatissimoAbove						
91	91	272	272	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	994		articStaccatissimoAbove						
91	91	270	270	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	995								
91	91	541/2	541/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	996								
91	91	271	271	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	997								
91	91	543/2	543/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	998								
91	91	272	272	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	999								
91	91	545/2	545/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1000								
92	92	273	273	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1001		articStaccatissimoAbove						
92	92	273	273	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1002								
92	92	1093/4	1093/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1003								
92	92	547/2	547/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1004								
92	92	1095/4	1095/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1005								
92	92	274	274	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1006								
92	92	549/2	549/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1007								
92	92	275	275	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1008								
92	92	551/2	551/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1009								
93	93	276	276	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1010		articStaccatissimoAbove						
93	93	277	277	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1011		articStaccatissimoAbove						
93	93	278	278	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1012		articStaccatissimoBelow						
93	93	276	276	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1013								
93	93	553/2	553/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1014								
93	93	277	277	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1015								
93	93	555/2	555/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1016								
93	93	278	278	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1017								
93	93	557/2	557/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1018								
94	94	279	279	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1019		articStaccatissimoAbove						
94	94	279	279	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1020								
94	94	1117/4	1117/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1021								
94	94	559/2	559/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1022								
94	94	1119/4	1119/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1023								
94	94	280	280	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1024								
94	94	561/2	561/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1025								
94	94	281	281	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1026								
94	94	563/2	563/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1027								
95	95	282	282	0.0	0	0	Dynamic	3/4	1	1	0				p							
95	95	282	282	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1028		articStaccatissimoAbove						
95	95	283	283	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1029		articStaccatissimoAbove						
95	95	569/2	569/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1030								
95	95	282	282	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1031								
95	95	1129/4	1129/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1032								
95	95	565/2	565/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1033								
95	95	1131/4	1131/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1034								
95	95	283	283	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1035								
95	95	567/2	567/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1036								
95	95	284	284	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1037								
95	95	569/2	569/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1038								
96	96	285	285	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1039		articStaccatissimoAbove						
96	96	286	286	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1040		articStaccatissimoAbove						
96	96	575/2	575/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1041								
96	96	285	285	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1042								
96	96	1141/4	1141/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1043								
96	96	571/2	571/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1044								
96	96	1143/4	1143/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1045								
96	96	286	286	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1046								
96	96	573/2	573/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1047								
96	96	287	287	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1048								
96	96	575/2	575/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1049								
97	97	288	288	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1050		articStaccatissimoAbove						
97	97	289	289	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1051		articStaccatissimoAbove						
97	97	290	290	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1052		articStaccatissimoAbove						
97	97	288	288	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1053								
97	97	1153/4	1153/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1054								
97	97	577/2	577/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1055								
97	97	1155/4	1155/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1056								
97	97	289	289	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1057								
97	97	579/2	579/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1058								
97	97	290	290	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1059								
97	97	581/2	581/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1060								
98	98	291	291	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1061		ornamentTurn						
98	98	292	292	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1062								
98	98	291	291	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1063								
98	98	583/2	583/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1064								
98	98	292	292	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1065								
98	98	585/2	585/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1066								
98	98	293	293	0.0	1/2	1/2	Dynamic	3/4	2	1	0				f							
98	98	293	293	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1067								
98	98	587/2	587/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1068								
99	99	294	294	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1069								
99	99	589/2	589/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1070								
99	99	295	295	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1071								
99	99	591/2	591/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1072								
99	99	296	296	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1073								
99	99	593/2	593/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1074								
99	99	294	294	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1075								
99	99	295	295	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1076								
99	99	296	296	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1077								
100	100	297	297	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1078		ornamentTurn						
100	100	298	298	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1079								
100	100	297	297	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	1080								
100	100	297	297	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1081								
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1082								
100	100	299	299	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1083								
100	100	599/2	599/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1084								
101	101	300	300	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1085								
101	101	601/2	601/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1086								
101	101	301	301	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1087								
101	101	603/2	603/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1088								
101	101	302	302	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1089								
101	101	605/2	605/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1090								
101	101	300	300	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1091								
101	101	301	301	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1092								
101	101	302	302	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1093								
102	102	303	303	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1094		ornamentTurn						
102	102	304	304	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1095								
102	102	303	303	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1096								
102	102	609/2	609/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1097								
102	102	305	305	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1098								
102	102	611/2	611/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1099								
103	103	613/2	613/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1100								
103	103	307	307	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1101		ornamentTurn						
103	103	308	308	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1102								
103	103	617/2	617/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1103								
103	103	306	306	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1104								
103	103	307	307	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1105								
103	103	308	308	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1106								
104	104	309	309	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1107								
104	104	619/2	619/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1108								
104	104	310	310	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1109		ornamentTurn						
104	104	311	311	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1110								
104	104	623/2	623/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1111								
104	104	309	309	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1112								
104	104	310	310	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1113								
104	104	311	311	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1114								
105	105	312	312	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1115								
105	105	625/2	625/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1116								
105	105	313	313	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1117		ornamentTurn						
105	105	314	314	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1118								
105	105	629/2	629/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1119								
105	105	313	313	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	1120								
105	105	312	312	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1121								
105	105	313	313	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1122								
105	105	314	314	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1123								
106	106	315	315	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1124								12
106	106	316	316	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1125		ornamentShortTrill						
106	106	633/2	633/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1126								
106	106	317	317	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1127								
106	106	635/2	635/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1128								
106	106	631/2	631/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1129								
106	106	316	316	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1130								
106	106	633/2	633/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1131								
106	106	317	317	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1132								
106	106	635/2	635/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1133								
107	107	318	318	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1134								
107	107	637/2	637/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1135								
107	107	319	319	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1136								
107	107	639/2	639/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1137								
107	107	320	320	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1138								
107	107	641/2	641/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1139								
107	107	318	318	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1140								
107	107	637/2	637/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1141								
107	107	319	319	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1142								
107	107	639/2	639/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1143								
107	107	320	320	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1144								
107	107	641/2	641/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1145								
108	108	321	321	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1146								
108	108	1285/4	1285/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1147								
108	108	643/2	643/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1148								
108	108	1287/4	1287/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1149								
108	108	322	322	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1150								
108	108	645/2	645/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1151								
108	108	323	323	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1152								
108	108	647/2	647/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1153								
108	108	321	321	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1154								
108	108	645/2	645/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1155								
108	108	323	323	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1156								
108	108	647/2	647/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1157								
109	109	324	324	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1158								
109	109	649/2	649/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1159								
109	109	325	325	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1160								
