mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
53	52	205/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	560				
53	52	207/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	561				
53	52	831/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	562				
53	52	207/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	563				
53	52	102	0.16666666666666666		0	0	Chord	2/4	2	1	1/24			1/16	2/3	564				
53	52	613/6	0.16666666666666666		1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	565				
53	52	307/3	0.16666666666666666		1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	566				
53	52	205/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	567	articStaccatissimoAbove			
53	52	207/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	568				
54	53	104	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	569				10
54	53	209/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	570	ornamentShortTrill			
54	53	105	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	571	articStaccatissimoAbove			
54	53	211/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	572				
54	53	104	0.5		0	0	Chord	2/4	1	2	1/8			1/8	1	573				
54	53	209/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8			1/8	1	574				
54	53	105	0.5		1/4	1/4	Chord	2/4	1	2	1/8			1/8	1	575				
54	53	104	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	576				
54	53	105	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	577	articStaccatissimoAbove			
55	54	106	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	578				
55	54	637/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	579				
55	54	319/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	580				
55	54	213/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	581				
55	54	320/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	582				
55	54	641/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	583				
55	54	107	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	584	articStaccatissimoAbove			
55	54	215/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	585				
55	54	106	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	586				11
55	54	107	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	587	articStaccatissimoBelow			
56	55	108	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	588				
56	55	649/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	589				
56	55	325/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	590				
56	55	217/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	591				
56	55	326/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	592				
56	55	653/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	593				
56	55	109	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	594	articStaccatissimoAbove			
56	55	219/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	595				
56	55	108	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	596				12
56	55	109	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	597	articStaccatissimoBelow			
57	56	110	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	598				
57	56	661/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	599				
57	56	331/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	600				
57	56	221/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	601				
57	56	332/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	602				
57	56	665/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	603				
57	56	111	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	604				
57	56	667/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	605				
57	56	334/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	606				
57	56	223/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	607				
57	56	335/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	608				
57	56	671/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	609				
57	56	110	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	610				13
57	56	111	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	611				13
58	57	112	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	612				
58	57	673/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	613				
58	57	337/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	614				
58	57	225/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	615				
58	57	338/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	616				
58	57	677/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	617				
58	57	113	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	618				
58	57	679/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	619				
58	57	340/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	620				
58	57	227/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	621				
58	57	341/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	622				
58	57	683/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	623				
58	57	112	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	624				13
58	57	113	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	625				13
59	58	114	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	626				
59	58	685/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	627				
59	58	343/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	628				
59	58	229/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	629				
59	58	344/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	630				
59	58	689/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	631				
59	58	115	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	632				
59	58	691/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	633				
59	58	346/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	634				
59	58	231/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	635				
59	58	347/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	636				
59	58	695/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	637				
59	58	114	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	638				
60	59	116	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	639				14
60	59	117	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	640	ornamentTurn			
60	59	116	1.5		0	0	Chord	2/4	2	1	3/8			1/4	3/2	641				
61	60	118	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	642				
61	60	709/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	643				
61	60	355/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	644				
61	60	237/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	645				
61	60	356/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	646				
61	60	713/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	647				
61	60	119	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	648				
61	60	715/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	649				
61	60	358/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	650				
61	60	239/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	651				
61	60	359/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	652				
61	60	719/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	653				
62	61	120	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	654				
62	61	721/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	655				
62	61	361/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	656				
62	61	241/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	657				
62	61	362/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	658				
62	61	725/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	659				
62	61	121	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	660				
62	61	727/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	661				
62	61	364/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	662				
62	61	243/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	663				
62	61	365/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	664				
62	61	731/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	665				
63	62	122	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	666				
63	62	733/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	667				
63	62	367/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	668				
63	62	245/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	669				
63	62	368/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	670				
63	62	737/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	671				
63	62	123	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	672				
63	62	739/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	673				
63	62	370/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	674				
63	62	247/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	675				
63	62	371/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	676				
63	62	743/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	677				
64	63	124	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	678				
64	63	745/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	679				
64	63	373/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	680				
64	63	249/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	681				
64	63	374/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	682				
64	63	749/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	683				
64	63	125	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	684				
64	63	751/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	685				
64	63	376/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	686				
64	63	251/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	687				
64	63	377/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	688				
64	63	755/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	689				
65	64	126	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	690				
65	64	757/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	691				
65	64	379/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	692				
65	64	253/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	693				
65	64	380/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	694				
65	64	761/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	695				
65	64	127	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	696				
65	64	763/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	697				
65	64	382/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	698				
65	64	255/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	699				
65	64	383/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	700				
65	64	767/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	701				
65	64	126	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	702				
66	65	128	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	703				
66	65	769/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	704				
66	65	385/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	705				
66	65	257/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	706				
66	65	386/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	707				
66	65	773/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	708				
66	65	129	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	709				
66	65	775/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	710				
66	65	388/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	711				
66	65	259/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	712				
66	65	389/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	713				
66	65	779/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	714				
66	65	128	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	715				
67	66	130	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	716				
67	66	781/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	717				
67	66	391/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	718				
67	66	261/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	719				
67	66	392/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	720				
67	66	785/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	721				
67	66	131	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	722				
67	66	787/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	723				
67	66	394/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	724				
67	66	263/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	725				
67	66	395/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	726				
67	66	791/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	727				
67	66	130	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	728				
68	67	793/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	729				
68	67	397/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	730				
68	67	398/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	731				
68	67	797/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	732				
68	67	799/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	733				
68	67	400/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	734				
68	67	267/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	735				
68	67	401/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	736				
68	67	803/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	737				
68	67	132	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	738				
68	67	265/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	739				
68	67	133	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	740				
69	68	134	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	741				
69	68	805/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	742				
69	68	403/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	743				
69	68	269/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	744				
69	68	404/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	745				
69	68	809/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	746				
69	68	135	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	747				15
69	68	271/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	748	ornamentShortTrill			15
69	68	543/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	749				
69	68	134	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	750				
69	68	269/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	751				
69	68	135	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	752				
69	68	271/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	753				
70	69	136	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	754				
70	69	137	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	755				
70	69	549/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	756				16
70	69	275/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	757				16
70	69	551/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	758				
70	69	137	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	759				
71	70	138	0.0		0	0	Chord	2/4	1	1	0	grace16		1/16	1	760				
71	70	138	0.0		0	0	Chord	2/4	1	1	0	grace16		1/16	1	761				
71	70	138	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	762				
71	70	139	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	763				
71	70	557/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	764				17
71	70	279/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	765				17
71	70	559/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	766				
71	70	139	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	767				
72	71	140	0.0		0	0	Chord	2/4	1	1	0	grace16		1/16	1	768				
72	71	140	0.0		0	0	Chord	2/4	1	1	0	grace16		1/16	1	769				
72	71	140	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	770				18
72	71	141	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	771				
72	71	140	1.5		0	0	Chord	2/4	2	1	3/8			1/4	3/2	772				
73	72	569/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	773				19
73	72	285/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	774				19
73	72	571/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	775				
73	72	143	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	776				
73	72	573/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	777				20
73	72	287/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	778				20
73	72	575/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	779				
73	72	285/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	780				
73	72	143	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	781				
73	72	287/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	782				
74	73	144	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	783				21
74	73	577/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	784				21
74	73	289/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	785				21
74	73	579/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	786				
74	73	145	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	787				
74	73	581/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	788				22
74	73	291/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	789				22
74	73	583/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	790				
74	73	144	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	791				
74	73	289/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	792				
74	73	145	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	793				
74	73	291/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	794				
75	74	146	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	795				
75	74	585/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	796				23
75	74	293/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	797				23
75	74	587/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	798				
75	74	147	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	799				
75	74	1177/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	800				
75	74	589/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	801				
75	74	1179/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	802				
75	74	295/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	803				
75	74	1181/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	804				
75	74	591/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	805				
75	74	1183/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	806				
75	74	146	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	807				
75	74	293/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	808				
75	74	295/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	809				
75	74	147	1.0		1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	810				
76	75	148	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	811				
76	75	1185/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	812				
76	75	593/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	813				
76	75	1187/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	814				
76	75	297/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	815				
76	75	1189/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	816				
76	75	595/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	817				
76	75	1191/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	818				
76	75	149	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	819				
76	75	1193/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	820				
76	75	597/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	821				
76	75	1195/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	822				
76	75	299/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	823				
76	75	1197/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	824				
76	75	599/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	825				
76	75	1199/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	826				
76	75	297/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	827				
76	75	299/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	828				
76	75	148	1.0		0	0	Chord	2/4	2	2	1/4			1/4	1	829				
76	75	149	1.0		1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	830				
77	76	150	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	831				
77	76	1201/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	832				
77	76	601/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	833				
77	76	1203/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	834				
77	76	301/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	835				
77	76	1205/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	836				
77	76	603/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	837				
77	76	1207/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	838				
77	76	151	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	839				
77	76	1209/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	840				
77	76	605/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	841				
77	76	1211/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	842				
77	76	303/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	843				
77	76	1213/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	844				
77	76	607/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	845				
77	76	1215/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	846				
77	76	150	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	847				
77	76	301/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	848				
