mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
32	32	761/8	761/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32	1/32	1	550									
32	32	191/2	191/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32	1/32	1	551									
32	32	765/8	765/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32	1/32	1	552									
33	33	769/8	769/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	553									
33	33	385/4	385/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	554									
33	33	771/8	771/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	555									
33	33	193/2	193/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	556									
33	33	773/8	773/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	557									
33	33	387/4	387/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	558									
33	33	775/8	775/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	559									
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	560		ornamentUpPrall							
33	33	98	98	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	561									
33	33	395/4	395/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	562									
33	33	791/8	791/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	563									
33	33	96	96	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	564									
33	33	97	97	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	565									
34	34	99	99	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	566									
34	34	793/8	793/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	567									
34	34	397/4	397/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	568									
34	34	795/8	795/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	569									
34	34	199/2	199/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	570									
34	34	797/8	797/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	571									
34	34	399/4	399/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	572									
34	34	799/8	799/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	573									
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	574									
34	34	101	101	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	575		ornamentUpPrall							
34	34	407/4	407/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	576									
34	34	815/8	815/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	577									
34	34	100	100	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	578									
35	35	102	102	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	579									
35	35	817/8	817/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	580									
35	35	409/4	409/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	581									
35	35	819/8	819/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	582									
35	35	205/2	205/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	583									
35	35	821/8	821/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	584									
35	35	411/4	411/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	585									
35	35	823/8	823/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	586									
35	35	415/4	415/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	587									
35	35	104	104	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	588		ornamentUpPrall							
35	35	419/4	419/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	589									
35	35	839/8	839/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	590									
35	35	103	103	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	591									
36	36	105	105	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	592									
36	36	841/8	841/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	593									
36	36	421/4	421/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	594									
36	36	843/8	843/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	595									
36	36	211/2	211/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	596									
36	36	845/8	845/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	597									
36	36	423/4	423/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	598									
36	36	847/8	847/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	599									
36	36	106	106	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	600									
36	36	849/8	849/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	601									
36	36	425/4	425/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	602									
36	36	851/8	851/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	603									
36	36	213/2	213/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	604									
36	36	853/8	853/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	605									
36	36	427/4	427/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	606									
36	36	855/8	855/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	607									
36	36	107	107	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	608									
36	36	857/8	857/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	609									
36	36	429/4	429/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	610									
36	36	859/8	859/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	611									
36	36	215/2	215/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	612									
36	36	861/8	861/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	613									
36	36	431/4	431/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	614									
36	36	863/8	863/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	615									
37	37	108	108	0.125	0	0	Chord	3/4	2	1	1/32	1/32	1	616									
37	37	865/8	865/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	617									
37	37	433/4	433/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	618									
37	37	867/8	867/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	619									
37	37	217/2	217/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	620									
37	37	869/8	869/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	621									
37	37	435/4	435/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	622									
37	37	871/8	871/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	623									
37	37	109	109	0.125	1/4	1/4	Chord	3/4	2	1	1/32	1/32	1	624									
37	37	873/8	873/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32	1/32	1	625									
37	37	437/4	437/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32	1/32	1	626									
37	37	875/8	875/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32	1/32	1	627									
37	37	219/2	219/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32	1/32	1	628									
37	37	877/8	877/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32	1/32	1	629									
37	37	439/4	439/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32	1/32	1	630									
37	37	879/8	879/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32	1/32	1	631									
37	37	110	110	0.125	1/2	1/2	Chord	3/4	2	1	1/32	1/32	1	632									
37	37	881/8	881/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32	1/32	1	633									
37	37	441/4	441/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32	1/32	1	634									
37	37	883/8	883/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32	1/32	1	635									
37	37	221/2	221/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32	1/32	1	636									
37	37	885/8	885/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32	1/32	1	637									
37	37	443/4	443/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32	1/32	1	638									
37	37	887/8	887/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32	1/32	1	639									
38	38	223/2	223/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	640									
38	38	893/8	893/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	641									
38	38	447/4	447/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	642									
38	38	895/8	895/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	643									
38	38	112	112	0.375	1/4	1/4	Chord	3/4	1	1	3/32	1/16	3/2	644		articStaccatissimoBelow							
38	38	899/8	899/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	645									
38	38	225/2	225/2	0.375	3/8	3/8	Chord	3/4	1	1	3/32	1/16	3/2	646		ornamentShortTrill							
38	38	903/8	903/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	647									
38	38	113	113	0.375	1/2	1/2	Chord	3/4	1	1	3/32	1/16	3/2	648		ornamentShortTrill							
38	38	907/8	907/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	649									
38	38	227/2	227/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32	1/16	3/2	650		ornamentShortTrill							
38	38	911/8	911/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	651									
38	38	111	111	0.5	0	0	Chord	3/4	2	4	1/8	1/8	1	652		articStaccatissimoAbove							
38	38	223/2	223/2	0.5	1/8	1/8	Chord	3/4	2	4	1/8	1/8	1	653									
38	38	112	112	0.5	1/4	1/4	Chord	3/4	2	4	1/8	1/8	1	654									
38	38	225/2	225/2	0.5	3/8	3/8	Chord	3/4	2	4	1/8	1/8	1	655									
38	38	113	113	0.5	1/2	1/2	Chord	3/4	2	4	1/8	1/8	1	656									
38	38	227/2	227/2	0.5	5/8	5/8	Chord	3/4	2	4	1/8	1/8	1	657									
39	39	114	114	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	658									
39	39	457/4	457/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0				p								
39	39	457/4	457/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	659									
39	39	229/2	229/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	660									
39	39	459/4	459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	661									
39	39	233/2	233/2	0.0	5/8	5/8	Dynamic	3/4	1	1	0				f								
39	39	233/2	233/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	662									
39	39	933/8	933/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	663									
39	39	467/4	467/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	664									
39	39	935/8	935/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	665									
39	39	115	115	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	666									
39	39	461/4	461/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	667									
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	668									
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	669									
39	39	116	116	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	670									
39	39	116	116	1.0	1/2	1/2	Chord	3/4	2	4	1/4	1/4	1	671									
40	40	117	117	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	672									
40	40	235/2	235/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	673									
40	40	941/8	941/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	674									
40	40	471/4	471/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	675									
40	40	943/8	943/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	676									
40	40	118	118	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	677									
40	40	237/2	237/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	678									
40	40	949/8	949/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	679									
40	40	475/4	475/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	680									
40	40	951/8	951/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	681									
40	40	119	119	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	682									
40	40	953/8	953/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	683									
40	40	477/4	477/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	684									
40	40	955/8	955/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	685									
40	40	239/2	239/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	686									
40	40	957/8	957/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	687									
40	40	479/4	479/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	688									
40	40	959/8	959/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	689									
40	40	117	117	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	690									
40	40	235/2	235/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	691									
40	40	237/2	237/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	692									
40	40	119	119	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	693									
40	40	239/2	239/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	694									
41	41	120	120	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	695									
41	41	961/8	961/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	696									
41	41	481/4	481/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	697									
41	41	963/8	963/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	698									
41	41	241/2	241/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	699									
41	41	965/8	965/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	700									
41	41	483/4	483/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	701									
41	41	967/8	967/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	702									
41	41	121	121	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	703									
41	41	969/8	969/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	704									
41	41	485/4	485/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	705									
41	41	971/8	971/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	706									
41	41	243/2	243/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	707									
41	41	973/8	973/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	708									
41	41	487/4	487/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	709									
41	41	975/8	975/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	710									
41	41	120	120	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	711									
41	41	122	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	712		articStaccatissimoAbove							
